code	pop	MPG	ESU	year	S_tot_obs	n_age3_obs	n_age4_obs	n_age5_obs	n_H_obs	n_W_obs	p_HOS	fit_p_HOS	B_take_obs	F_rate
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1973	262	0	0	0	0	0	0.00	0	0	0.61
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1974	101	0	0	0	0	0	0.00	0	0	0.41
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1975	168	0	0	0	0	0	0.00	0	0	0.00
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1976	47	0	0	0	0	0	0.00	0	0	0.01
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1977	16	0	0	0	0	0	0.00	0	0	0.36
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1978	215	0	0	0	0	0	0.00	0	0	0.18
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1979	50	0	0	0	0	0	0.00	0	0	0.04
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1980	6	0	0	0	0	0	0.00	0	0	0.03
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1981	23	0	0	0	0	0	0.00	0	0	0.07
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1982	10	0	0	0	0	0	0.00	0	0	0.09
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1983	26	0	0	0	0	0	0.00	0	0	0.09
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1984	0	0	0	0	0	0	0.00	0	0	0.10
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1985	33	0	0	0	0	0	0.00	0	0	0.07
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1986	218	0	0	0	0	0	0.00	0	0	0.08
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1987	37	0	0	0	0	0	0.00	0	0	0.08
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1988	303	0	0	0	0	0	0.00	0	0	0.14
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1989	21	0	0	0	0	0	0.00	0	0	0.10
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1990	86	0	0	0	0	7	0.00	0	0	0.12
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1991	108	0	0	0	0	0	0.00	0	0	0.10
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1992	10	0	0	0	0	0	0.00	0	0	0.08
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1993	132	0	0	0	0	7	0.00	0	0	0.07
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1994	0	0	0	0	0	0	0.00	0	0	0.10
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1995	2	0	0	0	0	0	0.00	0	0	0.05
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1996	28	0	0	0	0	0	0.00	0	0	0.05
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1997	36	0	0	0	0	1	0.00	0	0	0.07
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1998	101	0	0	3	0	9	0.00	0	0	0.06
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1999	0	0	0	0	0	0	0.00	0	0	0.04
MFSUL	Sulphur	Middle Fork Salmon	SRSS	2000	10	0	0	1	0	1	0.00	0	0	0.06
MFSUL	Sulphur	Middle Fork Salmon	SRSS	2001	86	0	31	1	0	0	0.00	0	0	0.15
MFSUL	Sulphur	Middle Fork Salmon	SRSS	2002	201	0	13	11	0	0	0.00	0	0	0.13
MFSUL	Sulphur	Middle Fork Salmon	SRSS	2003	190	0	1	28	0	0	0.00	0	0	0.09
MFSUL	Sulphur	Middle Fork Salmon	SRSS	2004	15	0	0	0	0	0	0.00	0	0	0.11
MFSUL	Sulphur	Middle Fork Salmon	SRSS	2005	28	0	1	0	0	1	0.00	0	0	0.08
MFSUL	Sulphur	Middle Fork Salmon	SRSS	2006	54	0	0	0	0	0	0.00	0	0	0.08
MFSUL	Sulphur	Middle Fork Salmon	SRSS	2007	56	0	0	0	0	0	0.00	0	0	0.09
MFSUL	Sulphur	Middle Fork Salmon	SRSS	2008	71	0	3	4	0	1	0.00	0	0	0.15
MFSUL	Sulphur	Middle Fork Salmon	SRSS	2009	49	0	0	0	0	0	0.00	0	0	0.09
MFSUL	Sulphur	Middle Fork Salmon	SRSS	2010	112	0	46	4	0	29	0.00	0	0	0.15
MFSUL	Sulphur	Middle Fork Salmon	SRSS	2011	171	0	6	4	0	7	0.00	0	0	0.09
MFSUL	Sulphur	Middle Fork Salmon	SRSS	2012	41	0	5	4	0	10	0.00	0	0	0.11
MFSUL	Sulphur	Middle Fork Salmon	SRSS	2013	110	14	13	4	1	33	0.03	1	0	0.09
MFSUL	Sulphur	Middle Fork Salmon	SRSS	2014	203	1	77	1	0	87	0.00	0	0	0.13
MFSUL	Sulphur	Middle Fork Salmon	SRSS	2015	119	0	70	7	1	84	0.01	1	0	0.13
MFSUL	Sulphur	Middle Fork Salmon	SRSS	2016	43	0	0	0	0	13	0.00	0	0	0.11
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1957	680	0	0	0	0	0	0.00	0	0	0.62
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1958	546	0	0	0	0	0	0.00	0	0	0.75
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1959	533	0	0	0	0	0	0.00	0	0	0.69
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1960	440	0	0	0	0	0	0.00	0	0	0.71
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1961	706	0	0	0	0	0	0.00	0	0	0.58
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1962	613	0	0	0	0	0	0.00	0	0	0.69
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1963	533	0	0	0	0	0	0.00	0	0	0.71
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1964	1814	0	0	0	0	0	0.00	0	0	0.62
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1965	266	0	0	0	0	0	0.00	0	0	0.64
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1966	840	0	0	0	0	0	0.00	0	0	0.49
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1967	66	0	0	0	0	0	0.00	0	0	0.58
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1968	293	0	0	0	0	0	0.00	0	0	0.49
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1969	160	0	0	0	0	0	0.00	0	0	0.47
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1970	480	0	0	0	0	0	0.00	0	0	0.49
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1971	160	0	0	0	0	0	0.00	0	0	0.39
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1972	160	0	0	0	0	0	0.00	0	0	0.55
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1973	133	0	0	0	0	0	0.00	0	0	0.61
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1974	173	0	0	0	0	0	0.00	0	0	0.41
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1975	80	0	0	0	0	0	0.00	0	0	0.00
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1976	40	0	0	0	0	0	0.00	0	0	0.01
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1977	13	0	0	0	0	0	0.00	0	0	0.36
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1978	NA	0	0	0	0	0	0.00	0	0	0.18
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1979	NA	0	0	0	0	0	0.00	0	0	0.04
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1980	NA	0	0	0	0	0	0.00	0	0	0.03
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1981	NA	0	0	0	0	0	0.00	0	0	0.07
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1982	NA	0	0	0	0	0	0.00	0	0	0.09
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1983	NA	0	0	0	0	0	0.00	0	0	0.09
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1984	NA	0	0	0	0	0	0.00	0	0	0.10
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1985	NA	0	0	0	0	0	0.00	0	0	0.07
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1986	NA	0	0	0	0	0	0.00	0	0	0.08
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1987	NA	0	0	0	0	0	0.00	0	0	0.08
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1988	NA	0	0	0	0	0	0.00	0	0	0.14
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1989	NA	0	0	0	0	0	0.00	0	0	0.10
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1990	NA	0	0	0	0	0	0.00	0	0	0.12
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1991	NA	0	0	0	0	0	0.00	0	0	0.10
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1992	NA	0	0	0	0	0	0.00	0	0	0.08
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1993	NA	0	0	0	0	0	0.00	0	0	0.07
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1994	NA	0	0	0	0	0	0.00	0	0	0.10
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1995	1	0	0	0	0	0	0.00	0	0	0.05
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1996	7	0	0	0	0	0	0.00	0	0	0.05
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1997	85	0	0	0	0	0	0.00	0	0	0.07
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1998	62	0	0	0	0	0	0.00	0	0	0.06
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	1999	11	0	0	0	0	0	0.00	0	0	0.04
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	2000	22	0	0	0	0	0	0.00	0	0	0.06
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	2001	322	0	0	0	0	0	0.00	0	0	0.15
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	2002	230	0	0	0	0	0	0.00	0	0	0.13
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	2003	276	0	0	0	0	0	0.00	0	0	0.09
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	2004	120	0	0	0	0	0	0.00	0	0	0.11
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	2005	108	0	0	0	0	0	0.00	0	0	0.08
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	2006	30	0	0	0	0	0	0.00	0	0	0.08
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	2007	51	0	0	0	0	0	0.00	0	0	0.09
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	2008	57	0	0	0	0	0	0.00	0	0	0.15
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	2009	41	0	0	0	0	0	0.00	0	0	0.09
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	2010	120	0	0	0	0	0	0.00	0	0	0.15
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	2011	137	0	0	0	0	0	0.00	0	0	0.09
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	2012	146	0	3	1	0	0	0.00	0	0	0.11
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	2013	49	0	0	0	0	0	0.00	0	0	0.09
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	2014	104	0	2	0	0	0	0.00	0	0	0.13
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	2015	110	0	0	0	0	0	0.00	0	0	0.13
MFUMA	Upper Middle Fork Salmon	Middle Fork Salmon	SRSS	2016	110	0	0	0	0	0	0.00	0	0	0.11
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	1960	1904	17	364	70	0	0	0.00	0	0	0.63
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	1961	799	56	91	80	0	0	0.00	0	0	0.62
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	1962	1118	61	221	73	0	0	0.00	0	0	0.48
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	1963	1013	52	138	66	0	0	0.00	0	0	0.58
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	1964	1172	21	157	59	0	0	0.00	0	0	0.38
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	1965	470	33	47	22	0	0	0.00	0	0	0.16
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	1966	448	18	54	21	0	0	0.00	0	0	0.05
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	1967	1085	27	176	149	0	0	0.00	0	0	0.14
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	1968	509	82	286	104	0	0	0.00	0	0	0.10
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	1969	1038	40	324	107	0	0	0.00	0	0	0.13
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	1970	520	19	69	46	0	0	0.00	0	0	0.16
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	1971	712	24	239	120	0	0	0.00	0	0	0.19
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	1972	846	12	338	184	0	0	0.00	0	0	0.14
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	1973	1031	11	121	174	0	0	0.00	0	0	0.11
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	1974	437	4	95	65	0	0	0.00	0	0	0.00
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	1975	299	0	12	25	0	0	0.00	0	0	0.00
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	1976	296	2	12	18	0	0	0.00	0	0	0.00
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	1977	343	5	206	39	0	0	0.00	0	0	0.03
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	1978	459	0	46	159	0	0	0.00	0	0	0.03
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	1979	180	2	3	5	0	0	0.00	0	0	0.04
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	1980	136	2	30	11	0	0	0.00	0	0	0.04
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	1981	212	1	7	5	0	0	0.00	0	0	0.06
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	1982	183	0	0	0	0	0	0.00	0	0	0.06
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	1983	278	1	6	21	0	0	0.00	0	0	0.03
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	1984	111	0	0	0	0	0	0.00	0	0	0.03
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	1985	321	2	42	25	0	0	0.00	0	0	0.06
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	1986	241	1	15	14	0	0	0.00	0	0	0.05
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	1987	310	0	20	9	0	29	0.00	0	0	0.06
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	1988	562	0	7	38	0	45	0.00	1	0	0.06
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	1989	208	0	6	3	0	9	0.00	1	0	0.01
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	1990	260	0	4	2	0	6	0.00	1	0	0.01
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	1991	290	3	6	28	0	38	0.00	1	0	0.01
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	1992	334	2	50	7	0	59	0.00	1	0	0.03
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	1993	581	0	20	41	1	61	0.02	1	0	0.06
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	1994	126	0	2	4	0	6	0.00	1	0	0.02
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	1995	85	0	2	0	0	2	0.00	1	0	0.03
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	1996	137	2	13	1	1	16	0.06	1	0	0.03
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	1997	402	0	92	11	2	103	0.02	1	0	0.02
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	1998	126	1	1	64	0	66	0.00	1	54	0.06
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	1999	55	3	11	6	0	20	0.00	1	0	0.03
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	2000	123	4	17	4	2	25	0.07	1	73	0.07
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	2001	1395	10	222	54	83	286	0.22	1	150	0.16
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	2002	1057	0	13	12	180	25	0.88	1	97	0.18
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	2003	748	1	4	17	97	22	0.82	1	79	0.19
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	2004	353	2	15	2	29	20	0.59	1	57	0.07
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	2005	161	1	10	2	35	14	0.71	1	74	0.06
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	2006	156	0	19	3	34	23	0.60	1	60	0.11
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	2007	364	14	15	18	65	48	0.58	1	52	0.08
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	2008	595	9	107	45	166	163	0.50	1	77	0.07
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	2009	820	31	72	19	276	123	0.69	1	68	0.08
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	2010	1058	11	269	3	267	283	0.49	1	70	0.19
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	2011	915	17	31	45	129	94	0.58	1	66	0.16
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	2012	810	6	63	34	88	103	0.46	1	72	0.09
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	2013	1039	60	75	28	107	167	0.39	1	77	0.11
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	2014	1495	21	266	8	188	295	0.39	1	94	0.17
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	2015	1190	2	51	12	55	65	0.46	1	72	0.13
SFEFS	East Fork South Fork Salmon	South Fork Salmon	SRSS	2016	NA	5	142	78	61	226	0.21	1	NA	0.02
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1957	6310	0	0	0	0	0	0.00	0	0	0.44
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1958	2785	0	0	0	0	0	0.00	0	0	0.55
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1959	3014	0	0	0	0	0	0.00	0	0	0.55
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1960	5289	22	440	101	0	0	0.00	0	0	0.63
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1961	2443	256	365	236	0	0	0.00	0	0	0.62
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1962	3670	154	685	256	0	0	0.00	0	0	0.48
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1963	2441	54	130	67	0	0	0.00	0	0	0.58
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1964	2596	27	126	50	0	0	0.00	0	0	0.38
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1965	1515	118	155	58	0	0	0.00	0	0	0.16
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1966	2263	29	151	48	0	0	0.00	0	0	0.05
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1967	2083	80	197	92	0	0	0.00	0	0	0.14
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1968	1189	197	309	87	0	0	0.00	0	0	0.10
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1969	1469	39	231	53	0	0	0.00	0	0	0.13
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1970	1217	77	397	190	0	0	0.00	0	0	0.16
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1971	972	36	243	119	0	0	0.00	0	0	0.19
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1972	1309	19	160	83	0	0	0.00	0	0	0.14
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1973	1353	36	269	294	0	0	0.00	0	0	0.11
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1974	503	8	89	55	0	0	0.00	0	0	0.00
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1975	549	10	78	60	0	0	0.00	0	0	0.00
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1976	556	7	9	8	0	0	0.00	0	0	0.00
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1977	522	10	293	64	0	0	0.00	0	0	0.03
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1978	579	0	101	290	0	0	0.00	0	0	0.03
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1979	265	0	0	0	0	0	0.00	0	0	0.04
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1980	267	0	0	0	0	0	0.00	0	0	0.04
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1981	291	0	0	0	0	0	0.00	0	291	0.06
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1982	256	0	0	0	2	48	0.04	1	325	0.06
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1983	427	0	0	0	4	47	0.08	1	135	0.03
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1984	381	0	0	0	11	39	0.22	1	154	0.03
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1985	746	12	90	63	19	32	0.37	1	436	0.06
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1986	667	4	8	13	9	42	0.18	1	1350	0.05
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1987	1737	4	55	18	10	40	0.20	1	831	0.06
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1988	1658	6	72	248	13	38	0.25	1	428	0.06
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1989	501	6	28	18	7	44	0.14	1	242	0.01
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1990	891	1	63	17	9	41	0.18	1	228	0.01
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1991	907	9	38	70	5	45	0.10	1	222	0.01
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1992	1582	2	106	49	32	19	0.63	1	182	0.03
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1993	2169	4	80	214	22	28	0.44	1	197	0.06
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1994	552	1	25	78	17	34	0.33	1	53	0.02
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1995	224	0	0	0	45	8	0.85	1	13	0.03
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1996	367	0	0	0	38	32	0.54	1	40	0.03
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1997	1256	0	50	24	276	102	0.73	1	96	0.02
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1998	1194	0	0	1	41	27	0.60	1	34	0.06
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	1999	639	2	53	5	189	117	0.62	1	83	0.03
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	2000	1307	3	13	9	138	81	0.63	1	74	0.07
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	2001	1568	0	19	1	735	671	0.52	1	60	0.16
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	2002	1392	0	22	11	394	423	0.48	1	174	0.18
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	2003	2464	0	8	35	563	865	0.39	1	12	0.19
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	2004	1231	1	32	17	427	244	0.64	1	1	0.07
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	2005	900	4	16	20	50	124	0.29	1	1	0.06
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	2006	1408	0	82	23	80	67	0.54	1	3	0.11
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	2007	1015	10	43	42	27	148	0.15	1	2	0.08
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	2008	1337	7	70	24	0	826	0.00	1	5	0.07
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	2009	1060	4	56	35	2	289	0.01	1	4	0.08
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	2010	1981	1	87	12	4	658	0.01	1	8	0.19
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	2011	1732	10	15	69	113	589	0.16	1	8	0.16
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	2012	1078	0	46	51	18	158	0.10	1	2	0.09
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	2013	586	17	26	16	1	67	0.01	1	71	0.11
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	2014	1127	3	179	12	196	233	0.46	1	193	0.17
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	2015	854	13	47	15	84	77	0.52	1	123	0.13
SFMAI	South Fork Salmon	South Fork Salmon	SRSS	2016	1055	0	0	0	151	42	0.78	1	51	0.02
SFSEC	Secesh	South Fork Salmon	SRSS	1960	1759	7	165	37	0	0	0.00	0	0	0.63
SFSEC	Secesh	South Fork Salmon	SRSS	1961	705	36	42	19	0	0	0.00	0	0	0.62
SFSEC	Secesh	South Fork Salmon	SRSS	1962	1003	16	54	18	0	0	0.00	0	0	0.48
SFSEC	Secesh	South Fork Salmon	SRSS	1963	613	11	17	7	0	0	0.00	0	0	0.58
SFSEC	Secesh	South Fork Salmon	SRSS	1964	672	3	35	16	0	0	0.00	0	0	0.38
SFSEC	Secesh	South Fork Salmon	SRSS	1965	517	5	6	2	0	0	0.00	0	0	0.16
SFSEC	Secesh	South Fork Salmon	SRSS	1966	537	19	62	24	0	0	0.00	0	0	0.05
SFSEC	Secesh	South Fork Salmon	SRSS	1967	537	32	126	58	0	0	0.00	0	0	0.14
SFSEC	Secesh	South Fork Salmon	SRSS	1968	266	8	30	7	0	0	0.00	0	0	0.10
SFSEC	Secesh	South Fork Salmon	SRSS	1969	418	15	39	15	0	0	0.00	0	0	0.13
SFSEC	Secesh	South Fork Salmon	SRSS	1970	282	5	14	5	0	0	0.00	0	0	0.16
SFSEC	Secesh	South Fork Salmon	SRSS	1971	339	6	45	21	0	0	0.00	0	0	0.19
SFSEC	Secesh	South Fork Salmon	SRSS	1972	362	2	52	38	0	0	0.00	0	0	0.14
SFSEC	Secesh	South Fork Salmon	SRSS	1973	279	0	15	20	0	0	0.00	0	0	0.11
SFSEC	Secesh	South Fork Salmon	SRSS	1974	144	0	2	2	0	0	0.00	0	0	0.00
SFSEC	Secesh	South Fork Salmon	SRSS	1975	107	0	0	0	0	0	0.00	0	0	0.00
