pop	old_name	code	MPG	A	year	fit_p_HOS	category	period	S_tot_obs	n_age3_obs	n_age4_obs	n_age5_obs	n_H_obs	n_W_obs	p_HOS	B_take_obs	F_rate
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1957	0	control	control	693	0	0	0	0	50	0	0	0.62
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1958	0	control	control	238	0	0	0	0	50	0	0	0.75
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1959	0	control	control	169	0	0	0	0	50	0	0	0.69
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1960	0	control	control	160	0	0	0	0	50	0	0	0.71
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1961	0	control	control	498	0	0	0	0	50	0	0	0.58
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1962	0	control	control	321	0	0	0	0	50	0	0	0.69
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1963	0	control	control	576	0	0	0	0	50	0	0	0.71
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1964	0	control	control	202	0	0	0	0	50	0	0	0.62
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1965	0	control	control	132	0	0	0	0	50	0	0	0.64
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1966	0	control	control	584	0	0	0	0	50	0	0	0.49
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1967	0	control	control	551	14	28	75	0	50	0	0	0.58
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1968	0	control	control	584	8	24	19	0	50	0	0	0.49
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1969	0	control	control	568	8	31	34	0	50	0	0	0.47
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1970	0	control	control	383	3	11	20	0	50	0	0	0.49
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1971	0	control	control	239	1	5	7	0	50	0	0	0.39
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1972	0	control	control	292	0	7	8	0	50	0	0	0.55
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1973	0	control	control	321	0	21	71	0	50	0	0	0.61
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1974	0	control	control	123	0	2	4	0	50	0	0	0.41
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1975	0	control	control	206	0	0	2	0	50	0	0	0
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1976	0	control	control	58	0	0	1	0	50	0	0	0.01
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1977	0	control	control	21	0	1	1	0	50	0	0	0.36
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1978	0	control	control	263	0	0	5	0	50	0	0	0.18
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1979	0	control	control	62	0	0	2	0	50	0	0	0.04
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1980	0	control	control	8	0	0	0	0	50	0	0	0.03
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1981	0	control	control	29	0	1	0	0	50	0	0	0.07
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1982	0	control	control	12	0	0	0	0	50	0	0	0.09
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1983	0	control	control	33	0	0	0	0	50	0	0	0.09
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1984	0	control	control	0	0	0	0	0	50	0	0	0.1
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1985	0	control	control	41	0	0	0	0	50	0	0	0.07
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1986	0	control	control	267	0	0	0	0	50	0	0	0.08
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1987	0	control	control	45	0	0	0	0	50	0	0	0.08
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1988	0	control	control	303	0	3	18	0	50	0	0	0.14
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1989	0	control	control	22	0	0	0	0	50	0	0	0.1
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1990	0	control	control	87	0	3	4	0	50	0	0	0.12
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1991	0	control	control	108	0	4	12	0	50	0	0	0.1
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1992	0	control	control	11	0	0	0	0	50	0	0	0.08
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1993	0	control	control	132	0	1	6	0	50	0	0	0.07
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1994	0	control	control	0	0	0	0	0	50	0	0	0.1
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1995	0	control	control	2	0	0	0	0	50	0	0	0.05
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1996	0	control	control	28	0	0	0	0	50	0	0	0.05
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1997	0	control	control	37	0	0	0	0	50	0	0	0.07
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1998	0	control	control	102	0	0	3	0	50	0	0	0.06
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	1999	0	control	control	0	0	0	0	0	50	0	0	0.04
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	2000	0	control	control	11	0	0	1	0	50	0	0	0.06
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	2001	0	control	control	87	0	31	1	0	50	0	0	0.15
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	2002	0	control	control	201	0	13	11	0	50	0	0	0.13
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	2003	0	control	control	191	0	1	28	0	50	0	0	0.09
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	2004	0	control	control	15	0	0	0	0	50	0	0	0.11
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	2005	0	control	control	28	0	1	0	0	50	0	0	0.08
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	2006	0	control	control	54	0	0	0	0	50	0	0	0.08
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	2007	0	control	control	56	0	0	0	0	50	0	0	0.09
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	2008	0	control	control	71	0	3	4	0	50	0	0	0.15
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	2009	0	control	control	50	0	0	0	0	50	0	0	0.09
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	2010	0	control	control	113	0	46	4	0	50	0	0	0.15
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	2011	0	control	control	171	0	6	4	0	50	0	0	0.09
Sulphur	SulphurCr	MFSUL	Middle Fork Salmon River	14.8618	2012	0	control	control	41	0	5	4	0	50	0	0	0.11
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1957	0	impact	before	804	0	0	0	0	50	0	0	0.44
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1958	0	impact	before	282	0	0	0	0	50	0	0	0.55
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1959	0	impact	before	679	0	0	0	0	50	0	0	0.55
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1960	0	impact	before	1183	17	364	70	0	50	0	0	0.63
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1961	0	impact	before	478	56	91	80	0	50	0	0	0.62
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1962	0	impact	before	760	61	221	73	0	50	0	0	0.48
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1963	0	impact	before	684	52	138	66	0	50	0	0	0.58
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1964	0	impact	before	797	21	157	59	0	50	0	0	0.38
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1965	0	impact	before	298	33	47	22	0	50	0	0	0.16
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1966	0	impact	before	284	18	54	21	0	50	0	0	0.05
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1967	0	impact	before	737	27	176	149	0	50	0	0	0.14
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1968	0	impact	before	328	82	286	104	0	50	0	0	0.1
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1969	0	impact	before	702	40	324	107	0	50	0	0	0.13
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1970	0	impact	before	335	19	69	46	0	50	0	0	0.16
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1971	0	impact	before	471	24	239	120	0	50	0	0	0.19
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1972	0	impact	before	566	12	338	184	0	50	0	0	0.14
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1973	0	impact	before	698	11	121	174	0	50	0	0	0.11
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1974	0	impact	before	275	4	95	65	0	50	0	0	0
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1975	0	impact	before	178	0	12	25	0	50	0	0	0
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1976	0	impact	before	176	2	12	18	0	50	0	0	0
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1977	0	impact	before	208	5	206	39	0	50	0	0	0.03
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1978	0	impact	before	291	0	46	159	0	50	0	0	0.03
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1979	0	impact	before	92	2	3	5	0	50	0	0	0.04
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1980	0	impact	before	62	2	30	11	0	50	0	0	0.04
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1981	0	impact	before	116	1	7	5	0	50	0	0	0.06
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1982	0	impact	before	95	0	0	0	0	50	0	0	0.06
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1983	0	impact	before	162	1	6	21	0	50	0	0	0.03
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1984	0	impact	before	44	0	0	0	0	50	0	0	0.03
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1985	0	impact	before	194	2	42	25	0	50	0	0	0.06
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1986	0	impact	before	136	1	15	14	0	50	0	0	0.05
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1987	0	impact	before	185	1	20	10	0	50	0	0	0.05
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1988	1	impact	nonlocal	353	4	25	76	2	48	0.04	0	0.05
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1989	1	impact	nonlocal	109	1	16	17	2	48	0.04	0	0.01
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1990	1	impact	nonlocal	143	0	29	7	2	48	0.04	0	0.01
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1991	1	impact	nonlocal	164	3	18	28	2	48	0.04	0	0.01
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1992	1	impact	nonlocal	196	3	56	12	2	48	0.04	0	0.01
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1993	1	impact	nonlocal	365	0	45	109	2	48	0.04	0	0.02
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1994	1	impact	nonlocal	51	0	2	4	2	48	0.04	0	0.01
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1995	1	impact	nonlocal	23	0	1	1	2	48	0.04	0	0.03
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1996	1	impact	nonlocal	60	3	13	4	0	50	0	0	0.03
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1997	1	impact	nonlocal	243	0	114	37	1	49	0.02	0	0.01
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1998	1	impact	nonlocal	125	0	0	5	0	50	0	53	0.02
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	1999	1	impact	local	55	3	14	4	0	50	0	0	0.02
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	2000	1	impact	local	125	8	14	1	6	44	0.12	73	0.01
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	2001	1	impact	local	1392	6	46	6	10	41	0.19	141	0.01
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	2002	1	impact	local	1067	0	16	15	19	32	0.37	97	0.03
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	2003	1	impact	local	747	1	6	25	12	39	0.23	79	0.06
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	2004	1	impact	local	352	2	22	5	18	32	0.36	57	0
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	2005	1	impact	local	160	2	17	9	21	30	0.41	74	0.02
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	2006	1	impact	local	156	1	66	13	29	21	0.58	60	0.02
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	2007	1	impact	local	360	17	42	40	32	19	0.63	52	0.02
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	2008	1	impact	local	595	10	153	63	28	22	0.56	77	0.02
East Fork South Fork Salmon	SFSEast	SFEFS	South Fork Salmon River	123.279	2009	1	impact	local	821	37	123	36	35	15	0.7	68	0.02
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1958	0	impact	before	2786	0	0	0	0	50	0	0	0.55
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1959	0	impact	before	3015	0	0	0	0	50	0	0	0.55
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1960	0	impact	before	5029	22	440	101	0	50	0	0	0.63
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1961	0	impact	before	2444	256	365	236	0	50	0	0	0.62
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1962	0	impact	before	3671	154	685	256	0	50	0	0	0.48
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1963	0	impact	before	2442	54	130	67	0	50	0	0	0.58
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1964	0	impact	before	908	27	126	50	0	50	0	0	0.38
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1965	0	impact	before	1515	118	155	58	0	50	0	0	0.16
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1966	0	impact	before	2264	29	151	48	0	50	0	0	0.05
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1967	0	impact	before	2084	80	197	92	0	50	0	0	0.14
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1968	0	impact	before	1190	197	309	87	0	50	0	0	0.1
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1969	0	impact	before	1469	39	231	53	0	50	0	0	0.13
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1970	0	impact	before	1217	77	397	190	0	50	0	0	0.16
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1971	0	impact	before	973	36	243	119	0	50	0	0	0.19
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1972	0	impact	before	1310	19	160	83	0	50	0	0	0.14
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1973	0	impact	before	1354	36	269	294	0	50	0	0	0.11
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1974	0	impact	before	504	8	89	55	0	50	0	0	0
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1975	0	impact	before	550	10	78	60	0	50	0	0	0
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1976	0	impact	before	557	7	9	8	0	50	0	0	0
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1977	0	impact	before	522	10	293	64	0	50	0	0	0.03
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1978	0	impact	before	580	0	101	290	0	50	0	0	0.03
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1979	0	impact	before	266	3	4	8	0	50	0	0	0.04
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1980	0	impact	before	268	0	5	2	0	50	0	0	0.04
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1981	0	impact	before	291	0	3	2	0	50	0	0	0.06
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1982	1	impact	local	256	0	0	0	2	48	0.04	0	0.06
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1983	1	impact	local	427	0	3	11	4	47	0.07	0	0.03
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1984	1	impact	local	381	0	0	0	11	39	0.22	0	0.03
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1985	1	impact	local	746	12	90	63	19	32	0.37	0	0.06
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1986	1	impact	local	668	4	8	13	9	42	0.17	0	0.05
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1987	1	impact	local	1737	4	55	18	10	40	0.2	0	0.05
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1988	1	impact	local	1659	6	72	248	13	38	0.25	0	0.05
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1989	1	impact	local	501	6	28	18	7	44	0.13	0	0.01
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1990	1	impact	local	892	1	63	17	9	41	0.18	0	0.01
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1991	1	impact	local	908	9	38	70	5	45	0.1	0	0.01
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1992	1	impact	local	1582	2	106	49	32	19	0.63	0	0.01
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1993	1	impact	local	2169	4	80	214	22	28	0.44	0	0.02
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1994	1	impact	local	552	1	25	78	17	34	0.33	0	0.01
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1995	1	impact	local	224	1	5	3	23	28	0.45	0	0.03
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1996	1	impact	local	367	1	11	4	12	39	0.23	0	0.03
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1997	1	impact	local	1257	0	50	24	32	18	0.64	0	0.01
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1998	1	impact	local	1204	0	0	1	20	30	0.4	0	0.02
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	1999	1	impact	local	926	2	53	5	13	38	0.25	0	0.02
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	2000	1	impact	local	1511	3	13	9	26	25	0.51	0	0.01
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	2001	1	impact	local	2529	0	19	1	16	34	0.32	0	0.01
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	2002	1	impact	local	3021	0	22	11	20	30	0.4	0	0.03
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	2003	1	impact	local	3130	0	8	35	17	34	0.33	0	0.06
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	2004	1	impact	local	1231	1	32	17	24	27	0.47	0	0
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	2005	1	impact	local	901	4	16	20	26	25	0.51	0	0.02
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	2006	1	impact	local	NA	0	82	23	28	22	0.555	0	0.02
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	2007	1	impact	local	NA	10	43	42	28	22	0.555	0	0.02
South Fork Salmon	SFSMain	SFMAI	South Fork Salmon River	309.2499	2008	1	impact	local	1033	7	70	24	30	20	0.6	0	0.02
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1957	0	impact	before	870	0	0	0	0	50	0	0	0.44
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1958	0	impact	before	986	0	0	0	0	50	0	0	0.55
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1959	0	impact	before	630	0	0	0	0	50	0	0	0.55
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1960	0	impact	before	1320	7	165	37	0	50	0	0	0.63
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1961	0	impact	before	502	36	42	19	0	50	0	0	0.62
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1962	0	impact	before	740	16	54	18	0	50	0	0	0.48
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1963	0	impact	before	418	11	17	7	0	50	0	0	0.58
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1964	0	impact	before	661	3	35	16	0	50	0	0	0.38
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1965	0	impact	before	356	5	6	2	0	50	0	0	0.16
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1966	0	impact	before	511	19	62	24	0	50	0	0	0.05
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1967	0	impact	before	511	32	126	58	0	50	0	0	0.14
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1968	0	impact	before	211	8	30	7	0	50	0	0	0.1
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1969	0	impact	before	379	15	39	15	0	50	0	0	0.13
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1970	0	impact	before	231	5	14	5	0	50	0	0	0.16
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1971	0	impact	before	349	6	45	21	0	50	0	0	0.19
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1972	0	impact	before	324	2	52	38	0	50	0	0	0.14
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1973	0	impact	before	250	0	15	20	0	50	0	0	0.11
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1974	0	impact	before	74	0	2	2	0	50	0	0	0
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1975	0	impact	before	48	0	0	0	0	50	0	0	0
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1976	0	impact	before	63	1	2	2	0	50	0	0	0
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1977	0	impact	before	106	0	30	7	0	50	0	0	0.03
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1978	0	impact	before	333	0	6	30	0	50	0	0	0.03
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1979	0	impact	before	72	0	0	0	0	50	0	0	0.04
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1980	0	impact	before	72	0	3	1	0	50	0	0	0.04
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1981	0	impact	before	194	1	7	5	0	50	0	0	0.06
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1982	0	impact	before	238	1	9	5	0	50	0	0	0.06
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1983	0	impact	before	358	0	4	12	0	50	0	0	0.03
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1984	0	impact	before	156	1	3	2	0	50	0	0	0.03
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1985	0	impact	before	384	0	17	9	0	50	0	0	0.06
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1986	0	impact	before	306	1	18	8	0	50	0	0	0.05
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1987	0	impact	before	321	3	45	27	0	50	0	0	0.05
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1988	1	impact	nonlocal	412	7	30	76	2	48	0.04	0	0.05
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1989	1	impact	nonlocal	260	9	71	23	2	48	0.04	0	0.01
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1990	1	impact	nonlocal	146	0	29	13	2	48	0.04	0	0.01
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1991	1	impact	nonlocal	298	4	32	36	2	48	0.04	0	0.01
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1992	1	impact	nonlocal	333	2	69	10	2	48	0.04	0	0.01
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1993	1	impact	nonlocal	346	0	32	42	2	48	0.04	0	0.02
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1994	1	impact	nonlocal	101	0	4	9	2	48	0.04	0	0.01
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1995	1	impact	nonlocal	71	3	15	7	2	48	0.04	0	0.03
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1996	1	impact	nonlocal	177	1	52	16	0	50	0	0	0.03
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1997	1	impact	nonlocal	349	0	51	20	2	49	0.03	0	0.01
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1998	1	impact	nonlocal	110	0	0	0	5	45	0.1	0	0.02
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	1999	1	impact	nonlocal	189	5	32	2	1	50	0.01	0	0.02
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	2000	1	impact	nonlocal	518	4	47	1	1	50	0.01	0	0.01
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	2001	1	impact	nonlocal	1358	3	127	20	4	47	0.07	0	0.01
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	2002	1	impact	nonlocal	1030	1	62	14	4	46	0.08	0	0.03
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	2003	1	impact	nonlocal	1107	2	22	46	1	50	0.01	0	0.06
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	2004	1	impact	nonlocal	872	1	69	5	2	49	0.03	0	0
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	2005	1	impact	nonlocal	322	3	37	27	1	50	0.01	0	0.02
